-23139.615,-36739.953,368.47,2.0
-23139.602000000003,-36739.851,368.53,2.0
-23139.553,-36739.979,368.64,2.0
-23139.522999999997,-36739.774,368.75,2.0
-23139.537,-36740.013,368.61,2.0
-23139.466,-36739.719,368.75,2.0
-23139.673,-36739.812000000005,368.34,2.0
-23139.672000000002,-36739.753,368.52,2.0
-23139.611,-36739.858,368.39,2.0
-23139.593999999997,-36739.964,368.42,2.0
-23139.414,-36740.096,369.45,2.0
-23139.428,-36740.138,369.08,2.0
-23139.572,-36739.835,368.86,2.0
-23139.467999999997,-36740.027,369.21,2.0
-23139.357999999997,-36740.072,369.14,2.0
-23139.533,-36740.079,369.28,2.0
-23139.514,-36739.998,369.04,2.0
-23139.557,-36739.879,368.89,2.0
-23139.472,-36739.879,369.04,2.0
-23139.697,-36739.98,369.5,2.0
-23139.372000000003,-36739.852999999996,368.99,2.0
-23139.347,-36739.87,369.05,2.0
-23139.335,-36739.836,369.27,2.0
-23139.436,-36739.942,369.02,2.0
-23139.49,-36739.988,369.3,2.0
-23139.339,-36739.968,369.07,2.0
-23139.397999999997,-36740.091,369.4,2.0
-23139.23,-36740.054,369.38,2.0
-23139.401,-36739.986000000004,369.16,2.0
-23139.462000000003,-36740.1,369.49,2.0
-23139.421000000002,-36739.847,369.07,2.0
-23139.369,-36740.04,368.77,2.0
-23139.516,-36739.898,368.52,2.0
-23139.506,-36739.94,368.48,2.0
-23139.557999999997,-36739.998999999996,368.51,2.0
-23139.517999999996,-36739.847,368.66,2.0
-23139.345,-36739.862,368.54,2.0
-23139.342999999997,-36740.013999999996,368.74,2.0
-23139.667,-36739.737,368.64,2.0
-23139.688,-36739.75,368.48,2.0
-23139.702999999998,-36739.91,368.3,2.0
-23139.494,-36739.774,368.54,2.0
-23139.389,-36739.867999999995,369.26,2.0
-23139.43,-36739.865,368.99,2.0
-23139.365,-36740.038,368.84,2.0
-23139.325,-36739.935,368.82,2.0
-23139.257,-36740.131,369.28,2.0
-23139.335,-36740.148,368.83,2.0
-23139.555,-36739.939,368.48,2.0
-23139.65,-36739.862,368.3,2.0
-23139.522999999997,-36739.858,368.53,2.0
-23139.386000000002,-36739.863,369.43,2.0
-23139.382,-36739.818,368.88,2.0
-23139.313,-36740.107,368.81,2.0
-23139.558999999997,-36740.004,369.48,2.0
-23139.683999999997,-36739.913,368.36,2.0
-23139.586,-36739.86,368.53,2.0
-23139.384,-36740.135,368.92,2.0
-23139.54,-36739.766,368.95,2.0
-23139.645,-36739.857,368.48,2.0
-23139.681,-36739.85,368.58,2.0
-23139.475,-36739.971,368.71,2.0
-23139.65,-36739.974,368.43,2.0
-23139.403,-36739.795,369.54,2.0
-23139.387000000002,-36740.1,369.56,2.0
-23139.514,-36740.102999999996,369.73,2.0
-23139.249,-36740.115,369.77,2.0
-23139.387000000002,-36739.861000000004,369.59,2.0
-23139.355,-36739.901,369.56,2.0
-23139.4,-36739.861000000004,369.59,2.0
-23139.421000000002,-36739.888999999996,369.53,2.0
-23139.668999999998,-36739.969,369.52,2.0
-23139.484,-36739.979,369.51,2.0
-23139.402000000002,-36739.981,369.54,2.0
-23139.372000000003,-36739.973,369.76,2.0
-23139.304,-36739.972,369.84,2.0
-23139.435,-36739.988,369.56,2.0
-23139.369,-36739.991,369.64,2.0
-23139.534,-36740.073,369.55,2.0
-23139.441000000003,-36740.074,369.54,2.0
-23139.292,-36740.089,369.88,2.0
-23139.379,-36740.087999999996,369.77,2.0
-23139.318,-36740.102999999996,369.72,2.0
-23139.356,-36740.078,369.54,2.0
-23139.366,-36739.907,369.52,2.0
-23139.295,-36739.994,369.64,2.0
-23139.442000000003,-36740.0,369.57,2.0
-23139.275,-36739.947,369.9,2.0
-23139.377,-36739.907999999996,369.57,2.0
-23139.362999999998,-36740.137,369.64,2.0
-23139.494,-36740.137,369.56,2.0
-23139.315,-36740.068999999996,369.8,2.0
-23139.577,-36740.032999999996,369.51,2.0
-23139.327,-36740.126000000004,369.61,2.0
-23139.311,-36739.982,369.72,2.0
-23139.28,-36740.051,369.83,2.0
-23139.482999999997,-36740.005,369.77,2.0
-23139.353,-36740.067,369.84,2.0
-23139.535,-36740.143,369.66,2.0
-23139.441000000003,-36739.902,369.56,2.0
-23139.549,-36740.076,369.71,2.0
-23139.387000000002,-36740.005,369.85,2.0
-23139.361,-36739.915,369.9,2.0
-23139.352000000003,-36740.146,369.8,2.0
-23139.571,-36740.026,369.62,2.0
-23139.34,-36740.01,369.87,2.0
-23139.313,-36739.913,369.9,2.0
-23139.46,-36740.024,369.96,2.0
-23139.366,-36739.992,370.04,2.0
-23139.543999999998,-36740.096,369.88,2.0
-23139.587000000003,-36740.021,369.95,2.0
-23139.505,-36740.046,369.64,2.0
-23139.526,-36740.077000000005,369.64,2.0
-23139.577999999998,-36740.01,369.54,2.0
-23139.504,-36740.068,369.6,2.0
-23139.54,-36740.087999999996,369.65,2.0
-23139.427000000003,-36740.146,369.7,2.0
-23139.392000000003,-36740.054,369.91,2.0
-23139.267999999996,-36740.145,369.7,2.0
-23139.313,-36740.14,370.03,2.0
-23139.384,-36740.128,369.67,2.0
-23139.384,-36739.891,369.65,2.0
-23139.385,-36740.06,369.66,2.0
-23139.377,-36740.108,369.88,2.0
-23139.52,-36739.921,369.53,2.0
-23139.476000000002,-36739.914,369.72,2.0
-23139.289,-36740.008,369.88,2.0
-23139.416,-36739.818,369.6,2.0
-23139.298,-36739.968,369.9,2.0
-23139.409,-36740.138999999996,369.86,2.0
-23139.409,-36740.094,369.64,2.0
-23139.25,-36740.085,370.04,2.0
-23139.355,-36739.881,369.6,2.0
-23139.362,-36739.826,369.61,2.0
-23139.354,-36739.929,369.74,2.0
-23139.328999999998,-36739.906,369.81,2.0
-23139.318,-36740.107,369.85,2.0
-23139.464,-36740.112,369.76,2.0
-23139.387000000002,-36740.036,369.65,2.0
-23139.595,-36740.029,369.69,2.0
-23139.487,-36740.128,369.76,2.0
-23139.513,-36739.97,369.72,2.0
-23139.406000000003,-36739.922,369.83,2.0
-23139.322999999997,-36740.058,369.85,2.0
-23139.248,-36740.149,369.58,2.0
-23139.472999999998,-36740.067,369.71,2.0
-23139.517000000003,-36740.031,369.85,2.0
-23139.517999999996,-36739.811,370.82,2.0
-23139.634,-36739.797999999995,370.91,2.0
-23139.432999999997,-36739.926,370.92,2.0
-23139.536,-36740.009,370.83,2.0
-23139.466,-36740.013,370.9,2.0
-23139.384,-36739.818999999996,370.9,2.0
-23139.504,-36739.825,370.82,2.0
-23139.519,-36740.058,370.69,2.0
-23139.517000000003,-36739.962,370.84,2.0
-23139.587000000003,-36739.951,370.82,2.0
-23139.555,-36739.975,370.81,2.0
-23139.543999999998,-36739.952000000005,370.8,2.0
-23139.354,-36739.922,370.89,2.0
-23139.537999999997,-36739.864,370.79,2.0
-23139.429,-36739.871,370.85,2.0
-23139.334,-36739.995,370.07,2.0
-23139.576,-36739.836,370.83,2.0
-23139.577999999998,-36739.791,370.83,2.0
-23139.213,-36740.137,370.2,2.0
-23139.654,-36739.705,370.84,2.0
-23139.695,-36739.772000000004,370.91,2.0
-23139.575,-36739.972,370.9,2.0
-23139.674,-36739.809,370.75,2.0
-23139.351000000002,-36739.929,370.78,2.0
-23139.535,-36739.905,370.91,2.0
-23139.687,-36739.696,370.86,2.0
-23139.655,-36739.875,370.97,2.0
-23139.706000000002,-36739.804,370.99,2.0
-23139.492000000002,-36739.786,370.98,2.0
-23139.657000000003,-36739.916,371.0,2.0
-23139.699,-36739.655,370.94,2.0
-23139.377999999997,-36740.006,370.95,2.0
-23139.636000000002,-36739.876000000004,370.95,2.0
-23139.533,-36739.732,370.97,2.0
-23139.543999999998,-36739.883,370.99,2.0
-23139.683999999997,-36739.666,370.95,2.0
-23139.488999999998,-36739.949,370.99,2.0
-23139.574,-36739.875,370.95,2.0
-23139.656000000003,-36739.907,370.96,2.0
-23139.523999999998,-36739.784,370.94,2.0
-23139.514,-36739.886,370.94,2.0
-23139.509,-36739.777,371.0,2.0
-23139.607000000004,-36739.812999999995,371.0,2.0
-23139.571,-36739.876000000004,371.0,2.0
-23139.593999999997,-36739.696,370.95,2.0
-23139.65,-36739.744,370.96,2.0
-23135.17,-36750.312000000005,355.4,3.0
-23135.181,-36750.308,355.57,3.0
-23135.037999999997,-36750.224,355.43,3.0
-23134.963,-36750.255,355.58,3.0
-23135.244,-36750.613,355.38,3.0
-23135.093999999997,-36750.443999999996,355.79,3.0
-23134.961,-36750.291,355.87,3.0
-23135.051,-36750.479,355.81,3.0
-23135.048,-36750.443,355.74,3.0
-23134.984,-36750.3,355.92,3.0
-23135.074,-36750.469,355.83,3.0
-23134.977000000003,-36750.262,355.96,3.0
-23135.105,-36750.498,355.84,3.0
-23135.12,-36750.554,355.68,3.0
-23134.995,-36750.267,356.02,3.0
-23135.127,-36750.508,355.74,3.0
-23135.011000000002,-36750.235,355.82,3.0
-23135.027000000002,-36750.367,355.9,3.0
-23135.123,-36750.356,355.98,3.0
-23135.064,-36750.385,355.71,3.0
-23135.249,-36750.587,355.37,3.0
-23135.062,-36750.481,355.55,3.0
-23135.1,-36750.518,355.57,3.0
-23134.982999999997,-36750.233,355.93,3.0
-23135.335,-36750.325,355.54,3.0
-23135.296000000002,-36750.598,355.23,3.0
-23135.324,-36750.63,355.22,3.0
-23135.392999999996,-36750.605,354.68,3.0
-23135.283,-36750.655,355.48,3.0
-23135.342,-36750.388,357.82,3.0
-23135.297000000002,-36750.418,358.11,3.0
-23135.452,-36750.579,358.75,3.0
-23135.362,-36750.572,359.01,3.0
-23135.425,-36750.421,358.27,3.0
-23135.451,-36750.382000000005,359.09,3.0
-23135.412999999997,-36750.535,359.07,3.0
-23135.397,-36750.61,359.17,3.0
-23135.421000000002,-36750.553,359.06,3.0
-23135.438,-36750.707,359.04,3.0
-23135.273999999998,-36750.419,357.94,3.0
-23135.412999999997,-36750.689,358.82,3.0
-23135.432999999997,-36750.695,358.81,3.0
-23135.167,-36750.459,356.87,3.0
-23135.257999999998,-36750.579,356.98,3.0
-23135.129,-36750.564,356.93,3.0
-23135.148999999998,-36750.416,357.95,3.0
-23135.162,-36750.587,357.06,3.0
-23135.16,-36750.183,357.19,3.0
-23135.259,-36750.361000000004,357.1,3.0
-23135.046000000002,-36750.466,357.95,3.0
-23135.1,-36750.187999999995,357.95,3.0
-23135.139,-36750.431000000004,357.22,3.0
-23135.231,-36750.586,357.37,3.0
-23135.225,-36750.573,357.34,3.0
-23135.174,-36750.564,357.38,3.0
-23135.041,-36750.226,357.22,3.0
-23135.167999999998,-36750.433,357.63,3.0
-23135.07,-36750.262,357.4,3.0
-23135.028,-36750.269,357.18,3.0
-23135.41,-36750.655,359.97,3.0
-23135.267000000003,-36750.581,360.07,3.0
-23135.351000000002,-36750.65,360.14,3.0
-23135.453999999998,-36750.448,360.31,3.0
-23135.267999999996,-36750.415,360.1,3.0
-23135.292,-36750.481,359.99,3.0
-23135.307999999997,-36750.346,359.94,3.0
-23135.276,-36750.582,360.01,3.0
-23135.3,-36750.635,360.05,3.0
-23135.41,-36750.693,360.01,3.0
-23135.379,-36750.58,360.02,3.0
-23135.272999999997,-36750.643,360.03,3.0
-23135.28,-36750.671,360.03,3.0
-23135.404,-36750.559,360.13,3.0
-23135.315,-36750.604,360.09,3.0
-23135.287999999997,-36750.497,360.12,3.0
-23135.293999999998,-36750.388999999996,360.04,3.0
-23135.354,-36750.672,360.07,3.0
-23135.443,-36750.576,360.21,3.0
-23135.433999999997,-36750.675,360.17,3.0
-23135.436,-36750.421,360.27,3.0
-23135.436,-36750.547,360.27,3.0
-23135.408,-36750.441,360.29,3.0
-23135.44,-36750.515,360.28,3.0
-23135.421000000002,-36750.401,360.24,3.0
-23135.426,-36750.382000000005,360.2,3.0
-23135.277000000002,-36750.453,360.19,3.0
-23135.432999999997,-36750.505,360.36,3.0
-23135.433999999997,-36750.483,360.32,3.0
-23135.447999999997,-36750.382000000005,360.58,3.0
-23135.441000000003,-36750.45,360.39,3.0
-23135.426,-36750.6,360.54,3.0
-23135.425,-36750.48,360.36,3.0
-23135.292999999998,-36750.587999999996,360.06,3.0
-23135.351000000002,-36750.614,360.07,3.0
-23135.457000000002,-36750.691,360.05,3.0
-23135.232000000004,-36750.318999999996,358.07,3.0
-23134.987,-36750.254,359.8,3.0
-23135.016,-36750.246,359.78,3.0
-23135.173,-36750.55,359.96,3.0
-23135.162,-36750.341,359.98,3.0
-23134.977000000003,-36750.282,359.74,3.0
-23135.159,-36750.587,360.07,3.0
-23135.188,-36750.593,360.05,3.0
-23135.244,-36750.472,360.0,3.0
-23135.232000000004,-36750.21,359.91,3.0
-23135.137000000002,-36750.5,359.83,3.0
-23134.984,-36750.373,359.84,3.0
-23135.145,-36750.332,359.78,3.0
-23135.231,-36750.345,359.84,3.0
-23135.107000000004,-36750.212,359.76,3.0
-23135.202999999998,-36750.6,359.99,3.0
-23135.159,-36750.274,359.75,3.0
-23135.217,-36750.443,359.99,3.0
-23135.176,-36750.311,359.83,3.0
-23135.156000000003,-36750.354,359.87,3.0
-23135.116,-36750.22,359.7,3.0
-23135.072,-36750.479,359.92,3.0
-23135.039,-36750.333,359.66,3.0
-23135.192000000003,-36750.538,359.97,3.0
-23135.242000000002,-36750.649,359.99,3.0
-23135.181,-36750.276,359.87,3.0
-23135.165,-36750.477,359.91,3.0
-23135.241,-36750.528,360.0,3.0
-23135.11,-36750.477999999996,359.97,3.0
-23134.961,-36750.273,359.75,3.0
-23135.115,-36750.391,359.93,3.0
-23135.158,-36750.342000000004,359.91,3.0
-23135.222999999998,-36750.591,359.99,3.0
-23135.224,-36750.242999999995,359.88,3.0
-23135.249,-36750.593,360.14,3.0
-23135.145,-36750.527,360.02,3.0
-23135.257,-36750.378,360.06,3.0
-23135.042999999998,-36750.336,360.76,3.0
-23135.232999999997,-36750.207,360.42,3.0
-23135.202999999998,-36750.467000000004,360.02,3.0
-23135.077999999998,-36750.212999999996,360.95,3.0
-23135.338,-36750.594,363.1,3.0
-23135.298,-36750.504,363.4,3.0
-23135.386000000002,-36750.46,363.42,3.0
-23135.353,-36750.367,363.25,3.0
-23135.279,-36750.359,363.35,3.0
-23135.397999999997,-36750.545,363.47,3.0
-23135.297000000002,-36750.615,363.39,3.0
-23135.301,-36750.615,363.36,3.0
-23135.281000000003,-36750.397000000004,363.4,3.0
-23135.369,-36750.519,363.27,3.0
-23135.355,-36750.508,363.51,3.0
-23135.322,-36750.676,363.51,3.0
-23135.298,-36750.666,363.19,3.0
-23135.286,-36750.67,363.48,3.0
-23135.412,-36750.567,363.4,3.0
-23135.312,-36750.573,363.56,3.0
-23135.295,-36750.549,363.3,3.0
-23135.302000000003,-36750.365,363.37,3.0
-23135.392000000003,-36750.359,363.23,3.0
-23135.296000000002,-36750.361000000004,363.41,3.0
-23135.355,-36750.391,363.37,3.0
-23135.32,-36750.598,363.46,3.0
-23135.315,-36750.594,363.63,3.0
-23135.355,-36750.69,363.56,3.0
-23135.349,-36750.585,363.49,3.0
-23135.349,-36750.611000000004,363.63,3.0
-23135.341,-36750.604,363.44,3.0
-23135.343999999997,-36750.667,363.52,3.0
-23135.339,-36750.65,363.34,3.0
-23135.298,-36750.613,363.67,3.0
-23135.317000000003,-36750.662000000004,363.59,3.0
-23135.306,-36750.57,363.73,3.0
-23135.281000000003,-36750.589,363.58,3.0
-23135.428,-36750.616,363.48,3.0
-23135.401,-36750.512,363.5,3.0
-23135.397,-36750.657,363.52,3.0
-23135.369,-36750.547999999995,363.51,3.0
-23135.307999999997,-36750.606,363.6,3.0
-23135.453999999998,-36750.647000000004,363.41,3.0
-23135.429,-36750.547,363.46,3.0
-23135.401,-36750.524,363.49,3.0
-23135.421000000002,-36750.512,363.51,3.0
-23135.346,-36750.46,363.79,3.0
-23135.32,-36750.644,363.6,3.0
-23135.346,-36750.595,363.55,3.0
-23135.356,-36750.571,363.66,3.0
-23135.357000000004,-36750.546,363.61,3.0
-23135.374,-36750.636,363.48,3.0
-23135.322999999997,-36750.447,363.79,3.0
-23135.357000000004,-36750.625,363.72,3.0
-23135.369,-36750.696,363.57,3.0
-23135.366,-36750.587999999996,363.38,3.0
-23135.325,-36750.562999999995,363.17,3.0
-23135.362999999998,-36750.436,363.47,3.0
-23135.357999999997,-36750.399,363.71,3.0
-23135.34,-36750.51,363.69,3.0
-23135.286,-36750.571,363.67,3.0
-23135.33,-36750.549,363.36,3.0
-23135.345,-36750.642,363.67,3.0
-23135.284,-36750.522000000004,363.63,3.0
-23135.43,-36750.636,363.46,3.0
-23135.317000000003,-36750.645,363.74,3.0
-23135.287999999997,-36750.519,363.75,3.0
-23135.35,-36750.606,363.4,3.0
-23135.276,-36750.657999999996,363.27,3.0
-23135.341,-36750.412000000004,363.67,3.0
-23135.096,-36750.281,362.15,3.0
-23134.996,-36750.282,362.19,3.0
-23135.026,-36750.284,361.94,3.0
-23134.965,-36750.271,362.09,3.0
-23135.136000000002,-36750.184,362.03,3.0
-23135.017999999996,-36750.236000000004,362.23,3.0
-23135.021,-36750.231,362.08,3.0
-23134.997000000003,-36750.218,362.12,3.0
-23135.054,-36750.31,362.26,3.0
-23135.167,-36750.202000000005,362.18,3.0
-23135.181,-36750.27,362.29,3.0
-23135.042999999998,-36750.293,361.99,3.0
-23135.251,-36750.218,362.01,3.0
-23135.159,-36750.185,362.0,3.0
-23134.971,-36750.208,362.41,3.0
-23135.007999999998,-36750.206,362.46,3.0
-23135.179,-36750.203,361.95,3.0
-23135.112,-36750.312999999995,361.93,3.0
-23134.971,-36750.198,362.14,3.0
-23135.084,-36750.206,362.0,3.0
-23135.15,-36750.212,362.26,3.0
-23135.142000000003,-36750.187999999995,362.24,3.0
-23135.107000000004,-36750.538,362.1,3.0
-23135.022,-36750.401,362.06,3.0
-23135.231,-36750.183,361.98,3.0
-23135.107999999997,-36750.232,361.93,3.0
-23135.092999999997,-36750.218,361.98,3.0
-23135.151,-36750.209,362.03,3.0
-23134.947999999997,-36750.185,362.15,3.0
-23135.301,-36750.644,364.02,3.0
-23135.343999999997,-36750.561,363.91,3.0
-23135.271,-36750.526,363.84,3.0
-23135.307999999997,-36750.596,363.85,3.0
-23135.285,-36750.5,363.93,3.0
-23135.289,-36750.273,363.87,3.0
-23135.299,-36750.45,363.85,3.0
-23135.311,-36750.321,363.94,3.0
-23147.18,-36746.018,346.8,4.0
-23147.444,-36746.003,346.78,4.0
-23147.442000000003,-36745.852,346.48,4.0
-23147.52,-36745.869,346.81,4.0
-23147.403,-36745.861000000004,346.87,4.0
-23147.3,-36746.09,345.07,4.0
-23147.595,-36745.829,346.47,4.0
-23147.361,-36746.231,346.63,4.0
-23147.327,-36746.201,346.72,4.0
-23147.371,-36746.177,345.81,4.0
-23147.543999999998,-36746.049,345.88,4.0
